date,customer_id,product_category,payment_method,value [USD],time_on_site [Minutes],clicks_in_site
28/11/18,10878,503,paypal,123.74,605,7
28/11/18,11291,506,paypal,85.64,544,15
28/11/18,11838,511,credit,94.87,506,8
28/11/18,46274,501,credit,56.69,539,11
28/11/18,45876,513,credit,43.77,562,7
28/11/18,27099,505,credit,75.48,511,10
28/11/18,29769,515,credit,1142.34,598,36
28/11/18,17845,514,paypal,132.3,564,19
28/11/18,22059,510,credit,71.42,590,8
28/11/18,46064,513,credit,157.36,528,7
28/11/18,28205,514,paypal,298.64,573,10
28/11/18,14520,503,credit,87.8,514,8
28/11/18,37418,503,paypal,314.08,582,36
28/11/18,24947,509,paypal,75.15,543,12
28/11/18,16831,508,credit,29.11,529,7
28/11/18,40964,501,paypal,290.48,561,23
28/11/18,44171,504,paypal,20.62,549,7
28/11/18,28003,506,paypal,143.98,578,13
28/11/18,49133,507,paypal,350.71,597,38
28/11/18,58616,511,paypal,133.26,566,17
28/11/18,36547,506,credit,428.48,566,14
28/11/18,27642,510,paypal,113.37,594,9
28/11/18,11264,509,credit,302.73,597,22
28/11/18,53170,512,paypal,23.33,551,7
28/11/18,58257,512,paypal,136.58,600,19
28/11/18,17295,508,credit,57.46,557,7
28/11/18,36688,508,credit,60.89,581,9
28/11/18,27584,504,credit,63.45,518,9
28/11/18,28560,507,credit,304.12,597,29
28/11/18,52464,504,credit,48.73,544,9
28/11/18,42159,511,paypal,570.1,555,43
28/11/18,48465,503,credit,98.73,523,15
28/11/18,58031,506,credit,367.55,597,35
28/11/18,28980,501,paypal,67.84,562,9
28/11/18,47661,514,credit,74.07,506,9
28/11/18,45838,507,credit,121.86,589,13
28/11/18,46639,508,credit,134.41,555,16
28/11/18,19083,506,paypal,15.48,513,7
28/11/18,36911,512,credit,75.42,531,8
28/11/18,40787,511,credit,82.07,602,9
28/11/18,27879,502,paypal,125.09,571,6
28/11/18,59615,506,credit,69,544,6
28/11/18,40592,505,paypal,356.59,561,34
28/11/18,54196,511,paypal,136.5,520,16
28/11/18,20452,507,credit,785.29,645,83
28/11/18,43411,506,credit,475.86,573,46
28/11/18,46120,507,paypal,286.33,608,31
28/11/18,28900,507,credit,596.11,577,42
28/11/18,51542,508,credit,148.69,570,12
28/11/18,41426,513,paypal,276.54,577,27
28/11/18,42544,510,paypal,726.1,572,45
28/11/18,58219,501,credit,153.94,560,15
28/11/18,25833,508,credit,41.29,588,10
28/11/18,34685,515,credit,241.47,580,28
28/11/18,54416,514,credit,18.69,563,8
28/11/18,54648,502,paypal,539.72,621,45
28/11/18,46420,504,credit,73.57,593,9
28/11/18,12495,508,paypal,177.84,542,19
28/11/18,19652,510,credit,310.19,564,37
28/11/18,54500,501,paypal,35.1,548,7
28/11/18,58973,501,paypal,26.08,506,7
28/11/18,47772,501,paypal,530.21,564,23
28/11/18,41567,513,credit,23.36,540,6
28/11/18,57015,506,paypal,204.32,570,20
28/11/18,40924,515,credit,1.21,515,6
28/11/18,56308,515,credit,52.66,508,8
28/11/18,19545,511,paypal,64.63,508,7
28/11/18,59757,512,credit,210.52,580,10
28/11/18,43699,511,credit,86.06,551,8
28/11/18,33579,506,credit,40.12,577,9
28/11/18,46360,507,credit,650.5,598,62
28/11/18,19772,503,paypal,114.77,609,14
28/11/18,29010,501,paypal,278.09,552,13
28/11/18,37599,515,credit,49.77,504,8
28/11/18,12828,514,paypal,358.57,583,29
28/11/18,31628,507,credit,92.08,599,11
28/11/18,30873,508,paypal,8.59,548,6
28/11/18,21370,505,paypal,313.63,594,37
28/11/18,39435,506,paypal,22.72,584,6
28/11/18,24544,511,paypal,44.21,589,6
28/11/18,54837,503,credit,47.21,560,9
28/11/18,44184,512,paypal,68.1,544,10
28/11/18,39143,501,paypal,4.81,560,6
28/11/18,55661,503,credit,106.47,560,8
28/11/18,21157,507,paypal,24.32,557,8
28/11/18,27920,511,credit,4.15,554,6
28/11/18,10668,506,credit,209.14,575,11
28/11/18,51170,511,paypal,133.16,601,16
28/11/18,44236,515,paypal,81.04,583,14
28/11/18,48705,511,credit,85.12,562,13
28/11/18,33995,508,paypal,37.37,599,6
28/11/18,30423,501,credit,133.52,511,16
28/11/18,29402,514,paypal,139.28,515,18
28/11/18,42057,511,credit,59.17,584,7
28/11/18,17650,513,paypal,25.01,517,7
28/11/18,15930,504,credit,64.29,526,12
28/11/18,12740,506,paypal,144.82,506,8
28/11/18,57118,506,credit,188.57,542,21
28/11/18,44487,504,paypal,72.6,516,10
28/11/18,25767,502,paypal,206.71,512,9
28/11/18,39116,509,credit,437.47,553,31
28/11/18,36795,510,paypal,391.85,558,28
28/11/18,35452,509,paypal,11.59,587,7
28/11/18,18613,502,paypal,101.32,554,8
28/11/18,25819,502,paypal,27.17,594,8
28/11/18,41318,505,credit,38.61,555,9
28/11/18,24702,513,credit,101.67,561,12
28/11/18,16369,507,paypal,207.54,504,10
28/11/18,52494,510,credit,1.86,600,6
28/11/18,23689,513,paypal,112.72,592,12
28/11/18,44587,515,credit,24.34,510,7
28/11/18,37985,510,credit,453.96,563,48
28/11/18,53635,511,credit,59.18,585,11
28/11/18,57508,506,paypal,261.26,522,28
28/11/18,23495,512,credit,798.57,607,9
28/11/18,48388,514,paypal,48.15,524,8
28/11/18,30949,506,paypal,80.37,548,8
28/11/18,30641,508,credit,28.94,542,8
28/11/18,48742,508,paypal,510.65,539,35
28/11/18,17265,504,paypal,80.6,549,12
28/11/18,48613,501,credit,141.44,613,10
28/11/18,18187,513,credit,0.55,534,6
28/11/18,11823,512,paypal,62.75,549,8
28/11/18,37134,515,paypal,19.39,520,6
28/11/18,12494,510,credit,140.09,579,17
28/11/18,19902,503,paypal,120.47,582,10
28/11/18,15696,503,credit,44.25,563,9
28/11/18,28059,512,credit,288.62,535,10
28/11/18,30823,515,credit,128.73,527,14
28/11/18,11679,502,paypal,32.59,570,8
28/11/18,55731,515,paypal,600.46,622,22
28/11/18,35110,510,paypal,450.57,610,13
28/11/18,38308,501,paypal,128.07,555,8
28/11/18,32013,506,credit,5.66,536,6
28/11/18,44763,503,paypal,55.95,582,7
28/11/18,21826,515,credit,69.43,559,10
28/11/18,43896,506,credit,71.77,572,7
28/11/18,55042,514,paypal,160.09,557,15
28/11/18,58184,508,credit,62.13,539,10
28/11/18,59681,507,credit,120.45,564,12
28/11/18,54395,513,paypal,63.22,570,12
28/11/18,47241,510,paypal,295.85,531,16
28/11/18,13773,512,paypal,147.33,544,12
28/11/18,12064,502,paypal,283.08,515,24
28/11/18,13285,511,credit,192.8,519,20
28/11/18,49130,505,credit,59.55,519,11
28/11/18,55910,503,credit,17.06,587,8
28/11/18,37728,513,paypal,32.54,567,7
28/11/18,43248,511,credit,190.18,564,25
28/11/18,58289,512,credit,518.52,601,35
28/11/18,40608,515,paypal,47.25,592,10
28/11/18,19123,507,paypal,164.11,597,13
28/11/18,23369,503,paypal,213.62,554,23
28/11/18,43477,508,credit,229.82,542,15
28/11/18,29802,505,credit,79.88,508,11
28/11/18,22504,506,credit,218.94,561,18
28/11/18,21934,514,paypal,27.03,557,7
28/11/18,47493,510,paypal,46.73,520,8
28/11/18,41292,502,paypal,541.71,520,46
28/11/18,22139,514,paypal,127.87,572,12
28/11/18,43878,503,paypal,337.9,586,25
28/11/18,51156,507,paypal,71.77,587,6
28/11/18,52611,508,paypal,454.25,540,20
28/11/18,42343,515,paypal,20.04,544,6
28/11/18,36273,501,credit,105.49,515,17
28/11/18,23208,504,paypal,325.99,538,11
28/11/18,40274,509,paypal,660.71,588,39
28/11/18,35653,502,credit,54.19,544,7
28/11/18,28288,511,credit,9.73,528,7
28/11/18,17172,511,paypal,64.73,602,9
28/11/18,54314,503,credit,413.32,576,34
28/11/18,20353,507,paypal,201.78,557,8
28/11/18,45464,514,paypal,128.71,571,8
28/11/18,33427,512,paypal,137.26,532,11
28/11/18,11231,509,paypal,147.85,537,15
28/11/18,42406,506,paypal,306.33,525,19
28/11/18,47091,502,paypal,35.83,514,7
28/11/18,49085,511,credit,105.19,524,9
28/11/18,53514,512,credit,327.23,533,20
28/11/18,45056,502,credit,37.25,581,9
28/11/18,11491,508,credit,248.29,586,26
28/11/18,32378,503,paypal,306.39,520,35
28/11/18,46662,510,credit,760.29,555,66
28/11/18,50748,502,credit,85.42,563,14
28/11/18,37964,512,paypal,439.22,536,48
28/11/18,56928,508,credit,35.92,530,7
28/11/18,27088,511,credit,530.97,633,10
28/11/18,49535,514,paypal,102.28,575,7
28/11/18,11306,502,credit,372.02,544,12
28/11/18,43268,502,paypal,79.75,505,9
28/11/18,22978,503,credit,73.44,583,12
28/11/18,20837,503,paypal,587.11,544,47
28/11/18,15875,513,credit,501.31,552,29
28/11/18,53942,509,paypal,20.02,577,7
28/11/18,17332,509,credit,90.08,521,8
28/11/18,36123,507,credit,105.54,589,11
28/11/18,10141,514,paypal,9.01,530,6
28/11/18,26973,503,paypal,81.47,548,8
28/11/18,48993,514,paypal,274.45,577,29
28/11/18,38628,501,paypal,87.38,590,9
28/11/18,30845,507,credit,231.07,553,18
28/11/18,41696,509,credit,217.54,585,11
28/11/18,16930,502,paypal,129.4,531,10
28/11/18,34157,515,credit,61.68,514,8
28/11/18,25783,513,paypal,772.74,637,81
28/11/18,57567,513,credit,404.44,617,43
28/11/18,11011,511,paypal,143.53,562,7
28/11/18,13879,506,credit,109.75,534,6
28/11/18,46372,510,credit,32.79,557,9
28/11/18,53659,509,credit,74,541,8
28/11/18,18945,513,paypal,170.36,537,16
28/11/18,18622,511,credit,51.42,518,7
28/11/18,57943,502,paypal,105.33,532,14
28/11/18,28925,501,credit,447.26,616,26
28/11/18,37102,502,paypal,66.69,507,6
28/11/18,34407,506,credit,285.73,575,12
28/11/18,49986,503,credit,315.46,567,26
28/11/18,15962,509,paypal,79.28,509,6
28/11/18,54854,507,paypal,40.9,578,9
28/11/18,43929,501,paypal,229.73,606,15
28/11/18,13372,510,paypal,166.05,511,15
28/11/18,20326,512,credit,189.58,592,13
28/11/18,31314,504,paypal,100.55,550,16
28/11/18,58174,505,credit,110.57,511,15
28/11/18,13514,508,paypal,265.96,577,11
28/11/18,20355,507,paypal,113.95,545,10
28/11/18,30906,506,paypal,289.73,603,13
28/11/18,59202,507,credit,245.23,511,24
28/11/18,32859,507,credit,150.81,512,9
28/11/18,37155,501,credit,1085.59,537,17
28/11/18,14701,508,credit,202.85,562,14
28/11/18,58083,512,credit,301.96,586,16
28/11/18,21153,503,paypal,162.14,526,15
28/11/18,43735,504,credit,45.75,555,9
28/11/18,46630,511,credit,213.09,565,26
28/11/18,24188,510,credit,77.39,554,8
28/11/18,34332,501,credit,54.29,520,11
28/11/18,42586,506,paypal,74.91,530,12
28/11/18,23091,504,paypal,605.5,595,44
28/11/18,49027,501,credit,179.3,600,9
28/11/18,14390,514,credit,88.37,517,9
28/11/18,48636,501,credit,398.74,572,30
28/11/18,44498,501,credit,42.03,561,10
28/11/18,28568,509,paypal,21.38,522,7
28/11/18,22679,508,paypal,699.43,604,15
28/11/18,12966,502,paypal,608.31,565,13
28/11/18,26479,507,credit,605.39,569,35
28/11/18,15467,509,credit,48.11,524,10
28/11/18,37663,508,credit,343.9,504,36
28/11/18,19642,506,paypal,317.89,625,15
28/11/18,59764,508,credit,79.48,532,8
28/11/18,40926,506,credit,448.68,558,33
28/11/18,16995,508,paypal,81.71,557,13
28/11/18,52291,512,credit,25.69,566,8
28/11/18,49887,513,credit,132.88,512,14
28/11/18,50131,514,credit,13.1,551,7
28/11/18,39008,511,credit,234.75,539,27
28/11/18,24162,505,paypal,29.6,572,8
28/11/18,32240,505,credit,111.3,517,17
28/11/18,19355,501,credit,539.12,578,42
28/11/18,21599,501,credit,378.11,537,14
28/11/18,17669,515,paypal,351.52,588,10
28/11/18,47351,515,paypal,57.69,547,10
28/11/18,11586,503,paypal,15.13,593,7
28/11/18,22437,511,credit,49.85,565,8
28/11/18,39069,502,credit,6.9,562,6
28/11/18,35203,502,credit,3.12,582,6
28/11/18,41684,510,credit,469.78,585,44
28/11/18,12670,514,paypal,102.64,527,9
28/11/18,59191,505,credit,140.86,569,15
28/11/18,38739,513,paypal,31.07,542,7
28/11/18,43987,510,paypal,258.16,537,29
28/11/18,25957,504,paypal,5.08,526,6
28/11/18,25770,506,credit,148.5,596,13
28/11/18,25059,503,paypal,111.99,561,15
28/11/18,22043,510,credit,123.13,545,12
28/11/18,40380,504,paypal,810.03,591,85
28/11/18,55405,508,credit,51.12,527,11
28/11/18,10166,503,credit,241.54,518,24
28/11/18,32103,503,credit,30.94,543,8
28/11/18,53430,503,paypal,294.1,562,16
28/11/18,15520,507,paypal,189.57,508,23
28/11/18,43078,502,paypal,117.8,571,18
28/11/18,30126,510,paypal,34.95,565,9
28/11/18,19255,509,credit,216.06,511,18
28/11/18,28293,504,paypal,69.38,518,12
28/11/18,52480,502,paypal,508.75,589,39
28/11/18,20969,510,paypal,108.85,529,11
28/11/18,44603,507,paypal,30.8,592,6
28/11/18,42905,503,paypal,1.33,525,6
28/11/18,28947,505,paypal,560.26,586,60
28/11/18,37027,506,paypal,76.92,570,12
28/11/18,13449,503,paypal,362.53,623,7
28/11/18,44285,503,credit,190.04,515,6
28/11/18,17270,506,credit,126.48,599,11
28/11/18,13199,506,paypal,132.92,515,11
28/11/18,17642,504,credit,127,543,12
28/11/18,21256,507,paypal,122.02,561,16
28/11/18,17873,512,credit,66.05,539,9
28/11/18,51020,501,paypal,42.75,559,8
28/11/18,37496,511,paypal,85.94,518,7
28/11/18,21165,509,credit,7.22,583,6
28/11/18,34649,508,credit,22.34,551,6
28/11/18,19530,502,paypal,273.3,589,32
28/11/18,23062,513,credit,48.18,521,10
28/11/18,30830,508,paypal,183.25,573,24
28/11/18,21180,515,paypal,120.63,587,16
28/11/18,19006,507,paypal,282.28,542,14
28/11/18,22421,501,paypal,82.32,538,9
28/11/18,13601,502,credit,64.74,511,10
28/11/18,53282,503,paypal,131.24,578,8
28/11/18,53203,505,credit,40.25,585,9
28/11/18,19477,509,credit,49.12,543,8
28/11/18,38304,515,credit,343.85,562,20
28/11/18,59334,510,paypal,226.77,570,7
28/11/18,13549,513,credit,366.04,545,21
28/11/18,22050,510,paypal,125.66,514,7
28/11/18,47586,513,credit,277.75,607,23
28/11/18,17485,507,credit,310.14,599,17
28/11/18,57070,514,credit,188.66,520,23
28/11/18,34661,501,paypal,443.3,593,18
28/11/18,12938,507,paypal,52.09,556,7
28/11/18,12482,507,credit,38.07,528,9
28/11/18,12223,504,paypal,57.08,595,7
28/11/18,22438,511,paypal,520.89,556,19
28/11/18,44230,513,paypal,86.22,543,8
28/11/18,46224,506,paypal,154.23,546,9
28/11/18,51375,511,paypal,47.05,570,6
28/11/18,25653,512,paypal,263.08,570,13
28/11/18,42628,505,credit,25.83,537,7
28/11/18,56280,506,credit,175.78,508,21
28/11/18,34246,515,paypal,52.38,570,9
28/11/18,56060,510,paypal,185.37,535,12
28/11/18,13885,515,paypal,114.1,544,9
28/11/18,48374,510,paypal,16.37,585,7
28/11/18,57248,501,credit,822.57,635,67
28/11/18,36611,508,credit,93.35,547,14
28/11/18,12673,513,paypal,55.95,546,9
28/11/18,53653,502,credit,52.57,600,10
28/11/18,15738,507,paypal,325.29,557,31
28/11/18,31483,506,paypal,202.88,617,12
28/11/18,34869,509,credit,43.48,500,10
28/11/18,14337,506,paypal,111.99,507,10
28/11/18,27598,512,paypal,32.37,588,7
28/11/18,14390,515,credit,168.22,553,17
28/11/18,33290,509,paypal,41.57,577,9
28/11/18,59395,509,credit,295.44,580,22
28/11/18,20929,510,credit,161.75,602,15
28/11/18,14155,507,paypal,38.85,584,6
28/11/18,34647,503,credit,237.76,579,8
28/11/18,19039,509,paypal,177.56,567,7
28/11/18,43461,512,credit,378.66,604,18
28/11/18,38678,503,paypal,383.91,550,33
28/11/18,20106,505,paypal,48.34,503,6
28/11/18,54471,510,paypal,715.15,541,38
28/11/18,36672,502,credit,8.29,582,7
28/11/18,48328,511,credit,254.86,513,15
28/11/18,12831,512,paypal,174.62,552,12
28/11/18,32801,507,paypal,287.07,604,30
28/11/18,50243,502,paypal,124.11,563,17
28/11/18,48867,510,credit,43.33,523,10
28/11/18,21149,513,credit,14.62,528,7
28/11/18,54417,508,paypal,16.26,532,7
28/11/18,28564,510,paypal,8.04,560,7
28/11/18,24543,503,credit,142.58,584,15
28/11/18,50647,514,credit,500.41,556,22
28/11/18,37887,515,credit,186.17,565,10
28/11/18,47115,508,credit,56.35,593,9
28/11/18,38109,503,paypal,251.98,576,13
28/11/18,45452,513,credit,0.26,580,6
28/11/18,37107,506,credit,262.87,604,9
28/11/18,51333,501,credit,157.21,608,14
28/11/18,31026,501,paypal,78.74,542,9
28/11/18,48749,504,credit,192.92,552,22
28/11/18,20368,501,paypal,95.37,601,8
28/11/18,47098,506,credit,66.06,551,9
28/11/18,16311,513,paypal,151.64,589,19
28/11/18,34215,512,credit,33.46,600,7
28/11/18,23923,507,credit,43.4,564,8
28/11/18,32285,502,paypal,267.84,603,15
28/11/18,42249,511,credit,550.24,548,39
28/11/18,10998,507,paypal,83.12,509,13
28/11/18,24086,510,credit,41.83,534,9
28/11/18,19708,512,paypal,227.78,573,20
28/11/18,43445,511,paypal,105.97,541,10
28/11/18,18026,502,credit,77.55,527,14
28/11/18,32180,505,credit,245.33,602,24
28/11/18,14019,507,paypal,185.18,548,12
28/11/18,46360,512,credit,26.44,584,6
28/11/18,13177,502,credit,148.38,527,19
28/11/18,51755,510,credit,697.26,595,39
28/11/18,25343,513,paypal,97.17,591,7
28/11/18,45079,505,credit,12.36,545,7
28/11/18,37551,511,credit,295.72,601,20
28/11/18,22576,514,paypal,2.18,540,6
28/11/18,13336,507,paypal,379.36,598,33
28/11/18,52613,511,paypal,107.84,568,14
28/11/18,30313,507,credit,36.03,598,9
28/11/18,52785,506,credit,104.15,526,7
28/11/18,36668,506,credit,302.39,556,22
28/11/18,30377,510,paypal,180.07,510,21
28/11/18,24480,511,paypal,150.29,563,16
28/11/18,58760,505,paypal,47,566,6
28/11/18,32235,506,paypal,132.03,576,16
28/11/18,53838,514,credit,475.09,575,18
28/11/18,36021,505,credit,276.98,525,17
28/11/18,39808,506,paypal,12.67,520,7
28/11/18,24835,507,paypal,44.22,589,8
28/11/18,28343,515,credit,4.91,566,6
28/11/18,10013,501,credit,705.4,596,20
28/11/18,38070,501,paypal,368.17,611,23
28/11/18,39768,504,paypal,321.61,609,15
28/11/18,35966,512,paypal,25.09,526,8
28/11/18,38705,513,paypal,554.49,645,16
28/11/18,42918,514,paypal,151.99,556,21
28/11/18,26651,508,credit,420.25,583,15
28/11/18,58627,504,paypal,54.39,589,8
28/11/18,22417,504,credit,247.72,535,31
28/11/18,15762,503,credit,79.8,554,13
28/11/18,20599,507,paypal,235.52,519,7
28/11/18,53308,502,credit,326.56,625,12
28/11/18,12011,505,credit,32.19,599,8
28/11/18,53232,508,credit,499.07,533,52
28/11/18,23294,504,paypal,331.47,568,20
28/11/18,12891,508,paypal,18.8,575,7
28/11/18,12946,515,paypal,6.37,575,6
28/11/18,55638,502,credit,258.93,504,28
28/11/18,26744,504,credit,42.38,578,9
28/11/18,27501,504,paypal,224.72,588,20
28/11/18,30940,501,paypal,644.13,572,24
28/11/18,39717,507,paypal,20.25,503,7
28/11/18,51799,514,paypal,287.92,535,20
28/11/18,40044,514,paypal,12.28,566,7
28/11/18,36440,508,paypal,110.61,537,14
28/11/18,25556,506,credit,52.68,553,10
28/11/18,37447,507,paypal,137.98,582,14
28/11/18,58702,506,paypal,98.28,553,9
28/11/18,27267,511,credit,148.44,568,9
28/11/18,51386,501,credit,139.67,567,7
28/11/18,32604,504,paypal,645.4,627,51
28/11/18,29076,504,credit,353.47,602,31
28/11/18,15996,503,credit,239.4,535,28
28/11/18,42539,503,paypal,78.87,506,9
28/11/18,50220,512,credit,122.62,514,14
28/11/18,10919,501,paypal,63.29,568,12
28/11/18,38558,501,paypal,39.38,557,9
28/11/18,51700,503,credit,365.64,596,39
28/11/18,35463,506,credit,290.28,530,25
28/11/18,52062,504,paypal,198.44,608,13
28/11/18,16597,512,credit,105.76,516,11
28/11/18,56405,513,paypal,55.56,508,9
28/11/18,10151,504,paypal,104.3,535,11
28/11/18,22208,512,paypal,8.49,557,7
28/11/18,25313,510,paypal,198.85,575,16
28/11/18,13256,503,credit,76.32,592,9
28/11/18,27348,502,credit,35.19,589,8
28/11/18,37597,509,paypal,49.75,553,10
28/11/18,52860,513,paypal,39.38,540,9
28/11/18,17018,512,paypal,151.03,599,6
28/11/18,34199,515,credit,202.18,582,15
28/11/18,21557,515,credit,28.17,599,8
28/11/18,26666,507,credit,5.48,527,6
28/11/18,57669,510,paypal,389.28,614,30
28/11/18,43592,507,credit,118.95,537,13
28/11/18,47546,509,credit,470.62,590,46
28/11/18,42943,511,paypal,18.68,549,7
28/11/18,50097,509,paypal,92.51,604,11
28/11/18,51689,515,credit,90.74,584,9
28/11/18,11320,515,paypal,85.89,543,7
28/11/18,46423,513,credit,141.66,577,7
28/11/18,58996,514,credit,303.1,523,9
28/11/18,19408,510,credit,73.56,599,10
28/11/18,56908,506,paypal,1.41,572,6
28/11/18,58880,508,credit,131.4,527,13
28/11/18,28413,504,credit,69.66,531,12
28/11/18,38582,511,credit,1.82,597,6
28/11/18,55096,508,credit,869.09,547,16
28/11/18,45977,501,paypal,98.79,521,10
28/11/18,22522,505,paypal,766.19,560,24
28/11/18,20683,504,paypal,90,565,12
28/11/18,56687,507,credit,179.81,602,9
28/11/18,46028,510,paypal,283.28,577,14
28/11/18,40108,501,credit,276.23,591,25
28/11/18,37925,508,paypal,144.3,527,15
28/11/18,57038,507,paypal,427.84,618,39
28/11/18,31800,507,paypal,291.29,565,22
28/11/18,19799,505,credit,196.13,558,25
28/11/18,19256,501,credit,127.81,547,12
28/11/18,52851,510,credit,93.91,602,14
28/11/18,37194,512,credit,187.72,525,9
28/11/18,16677,513,paypal,25.64,589,8
28/11/18,21130,515,paypal,204.8,552,12
28/11/18,15286,509,paypal,106.19,575,7
28/11/18,36780,502,credit,68.98,594,6
28/11/18,31614,504,credit,33.11,567,7
28/11/18,43094,505,credit,209.59,605,27
28/11/18,53393,505,credit,80.17,575,10
28/11/18,43700,514,paypal,548.26,622,55
28/11/18,33947,508,paypal,62.91,522,12
28/11/18,55783,511,paypal,80.19,512,10
28/11/18,46129,515,paypal,25.58,537,8
28/11/18,36922,510,paypal,137.31,556,16
28/11/18,30057,510,credit,176.56,606,21
28/11/18,41599,502,credit,180.28,534,17
28/11/18,55554,505,credit,349.22,566,9
28/11/18,50704,510,paypal,252.16,549,18
28/11/18,37827,510,paypal,97.3,521,9
28/11/18,35929,504,paypal,319.98,544,26
28/11/18,31314,503,credit,29.53,503,6
28/11/18,16459,511,paypal,398.42,558,12
28/11/18,49876,507,paypal,218.85,539,14
28/11/18,20129,513,paypal,368.39,546,27
28/11/18,20567,511,paypal,151.42,534,13
28/11/18,41323,508,paypal,266.81,536,22
28/11/18,23097,501,paypal,551.94,597,27
28/11/18,53503,504,credit,54.87,580,6
28/11/18,34651,510,credit,261.57,532,8
28/11/18,24402,508,paypal,666.92,648,27
28/11/18,47381,513,credit,261.16,582,31
28/11/18,14011,509,credit,147.96,589,17
28/11/18,48014,502,credit,119.51,597,17
28/11/18,41716,511,credit,270.31,589,15
28/11/18,57819,512,credit,169.4,562,10
28/11/18,51613,515,paypal,127.39,513,7
28/11/18,21567,503,credit,130.56,551,18
28/11/18,10045,515,credit,24.15,573,8
28/11/18,42121,515,credit,482.38,575,20
28/11/18,21388,503,credit,9.1,555,6
28/11/18,22737,502,paypal,136.55,517,8
28/11/18,45656,515,paypal,143.81,561,19
28/11/18,45567,508,credit,609.26,582,24
28/11/18,59722,508,credit,405.45,575,29
28/11/18,21479,515,credit,193.51,594,20
